GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - No schooling completed,Margin of Error; Total: - No schooling completed,Estimate; Total: - Nursery school,Margin of Error; Total: - Nursery school,Estimate; Total: - Kindergarten,Margin of Error; Total: - Kindergarten,Estimate; Total: - 1st grade,Margin of Error; Total: - 1st grade,Estimate; Total: - 2nd grade,Margin of Error; Total: - 2nd grade,Estimate; Total: - 3rd grade,Margin of Error; Total: - 3rd grade,Estimate; Total: - 4th grade,Margin of Error; Total: - 4th grade,Estimate; Total: - 5th grade,Margin of Error; Total: - 5th grade,Estimate; Total: - 6th grade,Margin of Error; Total: - 6th grade,Estimate; Total: - 7th grade,Margin of Error; Total: - 7th grade,Estimate; Total: - 8th grade,Margin of Error; Total: - 8th grade,Estimate; Total: - 9th grade,Margin of Error; Total: - 9th grade,Estimate; Total: - 10th grade,Margin of Error; Total: - 10th grade,Estimate; Total: - 11th grade,Margin of Error; Total: - 11th grade,"Estimate; Total: - 12th grade, no diploma","Margin of Error; Total: - 12th grade, no diploma",Estimate; Total: - Regular high school diploma,Margin of Error; Total: - Regular high school diploma,Estimate; Total: - GED or alternative credential,Margin of Error; Total: - GED or alternative credential,"Estimate; Total: - Some college, less than 1 year","Margin of Error; Total: - Some college, less than 1 year","Estimate; Total: - Some college, 1 or more years, no degree","Margin of Error; Total: - Some college, 1 or more years, no degree",Estimate; Total: - Associate's degree,Margin of Error; Total: - Associate's degree,Estimate; Total: - Bachelor's degree,Margin of Error; Total: - Bachelor's degree,Estimate; Total: - Master's degree,Margin of Error; Total: - Master's degree,Estimate; Total: - Professional school degree,Margin of Error; Total: - Professional school degree,Estimate; Total: - Doctorate degree,Margin of Error; Total: - Doctorate degree
1500000US410670318152,410670318152,"Block Group 2, Census Tract 318.15, Washington County, Oregon",1979,268,17,27,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,19,28,176,80,19,30,55,44,303,137,172,89,894,220,220,97,42,46,62,51
1500000US410670318153,410670318153,"Block Group 3, Census Tract 318.15, Washington County, Oregon",1068,277,45,71,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,42,66,22,26,205,164,61,61,56,38,67,54,94,89,293,138,143,98,40,38,0,12
1500000US410670319041,410670319041,"Block Group 1, Census Tract 319.04, Washington County, Oregon",1103,160,14,24,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,6,10,0,12,0,12,0,12,0,12,12,17,186,99,10,17,83,51,132,59,79,46,384,94,121,46,55,39,21,25
1500000US410670319042,410670319042,"Block Group 2, Census Tract 319.04, Washington County, Oregon",1139,156,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,24,25,9,14,186,66,20,21,95,50,211,100,177,80,253,67,126,69,4,7,34,33
1500000US410670319071,410670319071,"Block Group 1, Census Tract 319.07, Washington County, Oregon",1370,261,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,47,73,0,12,33,38,125,92,50,60,51,44,164,109,168,130,562,167,170,89,0,12,0,12
1500000US410670319072,410670319072,"Block Group 2, Census Tract 319.07, Washington County, Oregon",832,209,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,32,36,31,35,16,24,0,12,0,12,157,86,48,43,42,51,252,137,47,35,97,62,95,69,15,24,0,12
1500000US410670319073,410670319073,"Block Group 3, Census Tract 319.07, Washington County, Oregon",985,209,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,32,35,0,12,0,12,15,24,185,90,27,43,137,67,184,94,29,33,189,101,94,73,32,36,61,59
1500000US410670319074,410670319074,"Block Group 4, Census Tract 319.07, Washington County, Oregon",546,131,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,3,7,0,12,0,12,0,12,0,12,109,59,30,48,71,54,131,73,44,47,60,47,84,62,0,12,14,23
1500000US410670319075,410670319075,"Block Group 5, Census Tract 319.07, Washington County, Oregon",1176,234,0,12,0,12,15,26,0,12,0,12,0,12,0,12,0,12,0,12,0,12,12,19,19,31,30,33,0,12,27,32,273,116,28,33,110,71,270,170,132,92,205,95,46,43,9,15,0,12
1500000US410670319081,410670319081,"Block Group 1, Census Tract 319.08, Washington County, Oregon",2611,317,0,12,0,12,0,12,0,12,0,12,0,12,0,12,4,9,0,12,0,12,0,12,0,12,17,27,0,12,33,37,245,105,58,46,79,58,420,121,400,133,829,239,345,143,117,72,64,51
1500000US410670319082,410670319082,"Block Group 2, Census Tract 319.08, Washington County, Oregon",2497,290,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,70,86,0,12,0,12,15,24,0,12,242,128,107,82,101,74,371,138,127,83,787,167,486,189,132,109,59,56
1500000US410670319091,410670319091,"Block Group 1, Census Tract 319.09, Washington County, Oregon",2063,155,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,11,18,9,15,7,11,11,17,0,12,19,20,249,104,29,26,94,48,384,118,128,59,754,156,279,98,64,37,25,23
1500000US410670319092,410670319092,"Block Group 2, Census Tract 319.09, Washington County, Oregon",1279,149,34,48,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,47,39,158,80,46,37,57,29,159,68,180,68,501,125,97,44,0,12,0,12
1500000US410670319101,410670319101,"Block Group 1, Census Tract 319.10, Washington County, Oregon",2938,270,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,95,102,0,12,211,115,0,12,218,114,417,151,276,125,1074,209,404,144,152,102,91,63
1500000US410670319102,410670319102,"Block Group 2, Census Tract 319.10, Washington County, Oregon",1229,239,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,16,25,0,12,181,101,0,12,60,58,81,69,142,103,431,132,177,83,29,33,112,67
1500000US410670319103,410670319103,"Block Group 3, Census Tract 319.10, Washington County, Oregon",1854,315,0,12,0,12,0,12,0,12,0,12,0,12,36,53,0,12,0,12,0,12,20,32,0,12,0,12,46,73,0,12,301,123,63,50,80,55,300,119,116,83,580,186,223,118,89,93,0,12
1500000US410670319111,410670319111,"Block Group 1, Census Tract 319.11, Washington County, Oregon",2079,205,38,37,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,49,73,0,12,37,48,9,14,20,22,8,12,351,112,38,27,88,45,414,120,211,89,588,141,187,68,29,20,12,20
1500000US410670319112,410670319112,"Block Group 2, Census Tract 319.11, Washington County, Oregon",1687,186,10,17,0,12,0,12,0,12,0,12,0,12,0,12,3,7,0,12,0,12,0,12,0,12,18,28,35,44,20,24,173,85,15,19,45,34,317,84,170,83,705,132,146,72,30,27,0,12
1500000US410670319121,410670319121,"Block Group 1, Census Tract 319.12, Washington County, Oregon",1317,158,0,12,0,12,0,12,0,12,0,12,62,74,0,12,0,12,12,19,0,12,0,12,10,16,0,12,7,11,0,12,111,60,19,21,172,83,206,82,141,70,464,127,59,35,17,20,37,29
1500000US410670319122,410670319122,"Block Group 2, Census Tract 319.12, Washington County, Oregon",1228,164,17,20,0,12,11,17,0,12,0,12,19,22,0,12,0,12,0,12,0,12,0,12,25,36,44,34,0,12,7,12,126,65,8,13,106,48,292,123,138,54,356,101,48,38,16,19,15,15
1500000US410670319123,410670319123,"Block Group 3, Census Tract 319.12, Washington County, Oregon",591,166,12,18,0,12,0,12,0,12,0,12,0,12,0,12,34,52,36,55,0,12,0,12,0,12,0,12,4,10,0,12,145,83,19,20,32,37,63,43,87,62,109,58,27,23,0,12,23,36
1500000US410670320011,410670320011,"Block Group 1, Census Tract 320.01, Washington County, Oregon",2349,272,16,25,0,12,0,12,0,12,0,12,9,22,0,12,0,12,16,25,0,12,0,12,65,59,15,25,11,27,74,78,360,183,106,64,111,81,721,219,240,117,403,105,202,104,0,12,0,12
1500000US410670320012,410670320012,"Block Group 2, Census Tract 320.01, Washington County, Oregon",823,167,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,11,19,0,12,0,12,0,12,23,34,0,12,66,62,201,122,15,24,228,116,180,77,0,12,99,75
1500000US410670320013,410670320013,"Block Group 3, Census Tract 320.01, Washington County, Oregon",647,109,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,2,4,0,12,0,12,54,31,2,4,35,18,100,56,43,22,274,66,99,36,18,15,20,16
1500000US410670320031,410670320031,"Block Group 1, Census Tract 320.03, Washington County, Oregon",1145,225,19,30,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,46,69,0,12,41,66,0,12,16,27,34,39,281,123,32,30,147,90,157,69,25,22,223,90,99,43,4,7,21,23
1500000US410670320032,410670320032,"Block Group 2, Census Tract 320.03, Washington County, Oregon",1044,227,24,31,0,12,0,12,0,12,0,12,0,12,0,12,0,12,9,15,0,12,0,12,60,90,0,12,10,15,17,29,202,105,67,83,167,90,202,114,97,56,91,64,54,42,37,28,7,11
1500000US410670320033,410670320033,"Block Group 3, Census Tract 320.03, Washington County, Oregon",412,159,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,73,59,21,35,16,20,59,48,34,34,137,114,72,69,0,12,0,12
1500000US410670320041,410670320041,"Block Group 1, Census Tract 320.04, Washington County, Oregon",790,114,0,12,0,12,0,12,0,12,0,12,2,5,0,12,0,12,0,12,0,12,0,12,0,12,0,12,4,6,15,18,86,34,13,17,83,39,204,59,38,27,255,65,53,25,29,19,8,12
1500000US410670320042,410670320042,"Block Group 2, Census Tract 320.04, Washington County, Oregon",763,96,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,13,14,0,12,0,12,10,13,16,12,100,51,12,13,92,45,86,43,88,37,247,71,73,37,26,27,0,12
1500000US410670320051,410670320051,"Block Group 1, Census Tract 320.05, Washington County, Oregon",168,63,4,6,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,4,6,0,12,11,14,32,21,10,13,50,38,36,29,3,5,18,14
1500000US410670320052,410670320052,"Block Group 2, Census Tract 320.05, Washington County, Oregon",655,145,9,15,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,84,60,41,44,60,53,154,102,70,56,177,67,39,37,11,18,10,15
1500000US410670320053,410670320053,"Block Group 3, Census Tract 320.05, Washington County, Oregon",1392,243,44,41,0,12,0,12,0,12,0,12,0,12,25,37,21,34,0,12,0,12,9,14,0,12,39,47,94,102,56,47,196,122,39,31,91,51,275,110,137,86,256,123,86,49,0,12,24,27
1500000US410670320054,410670320054,"Block Group 4, Census Tract 320.05, Washington County, Oregon",522,169,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,41,46,0,12,16,19,0,12,0,12,3,6,43,49,88,68,28,34,97,72,94,64,56,35,36,31,17,19,3,6,0,12
1500000US410670321031,410670321031,"Block Group 1, Census Tract 321.03, Washington County, Oregon",1933,246,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,18,29,0,12,0,12,0,12,0,12,57,63,262,171,33,39,137,87,163,82,267,123,626,162,243,86,80,46,47,43
1500000US410670321032,410670321032,"Block Group 2, Census Tract 321.03, Washington County, Oregon",2431,273,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,14,21,0,12,0,12,36,56,15,24,383,143,79,63,289,134,518,160,348,137,432,137,207,112,62,52,48,44
1500000US410670321033,410670321033,"Block Group 3, Census Tract 321.03, Washington County, Oregon",2383,256,38,59,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,15,23,0,12,0,12,32,38,288,117,74,77,127,88,342,132,203,102,902,189,337,120,25,39,0,12
1500000US410670321041,410670321041,"Block Group 1, Census Tract 321.04, Washington County, Oregon",672,107,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,74,45,42,33,35,42,146,71,70,46,249,64,47,29,0,12,9,15
1500000US410670321042,410670321042,"Block Group 2, Census Tract 321.04, Washington County, Oregon",1239,154,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,7,10,9,15,0,12,35,29,219,81,36,43,92,49,165,71,122,50,370,102,96,51,25,25,63,45
1500000US410670321043,410670321043,"Block Group 3, Census Tract 321.04, Washington County, Oregon",1155,116,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,9,13,0,12,23,25,108,58,30,26,51,35,182,71,125,54,439,96,146,56,21,18,21,32
1500000US410670321071,410670321071,"Block Group 1, Census Tract 321.07, Washington County, Oregon",1567,124,0,12,0,12,0,12,0,12,0,12,0,12,0,12,7,17,0,12,0,12,0,12,0,12,25,32,1,4,0,12,234,59,26,22,179,53,271,81,168,41,462,78,141,44,25,19,28,19
1500000US410670321081,410670321081,"Block Group 1, Census Tract 321.08, Washington County, Oregon",917,147,28,39,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,19,20,51,37,12,19,147,82,42,39,63,61,346,91,165,64,10,16,34,28
1500000US410670321082,410670321082,"Block Group 2, Census Tract 321.08, Washington County, Oregon",1058,170,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,17,34,0,12,0,12,18,26,0,12,0,12,11,18,193,70,51,49,101,66,162,77,139,64,268,81,64,45,22,25,12,18
1500000US410670321083,410670321083,"Block Group 3, Census Tract 321.08, Washington County, Oregon",950,153,6,13,0,12,0,12,0,12,0,12,26,39,0,12,0,12,22,34,31,48,0,12,0,12,0,12,0,12,9,15,41,33,12,25,81,36,188,67,51,31,402,128,48,34,33,30,0,12
1500000US410670321091,410670321091,"Block Group 1, Census Tract 321.09, Washington County, Oregon",640,80,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,14,21,0,12,42,31,3,6,52,28,79,39,35,26,266,57,122,42,9,10,18,20
1500000US410670321092,410670321092,"Block Group 2, Census Tract 321.09, Washington County, Oregon",1375,125,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,5,7,0,12,13,20,117,48,26,18,52,37,118,44,103,43,588,87,216,52,93,41,44,28
1500000US410670321101,410670321101,"Block Group 1, Census Tract 321.10, Washington County, Oregon",2433,150,53,43,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,36,33,45,36,93,49,32,30,320,111,462,93,339,95,393,94,122,51,406,98,97,39,15,16,20,30
1500000US410670321102,410670321102,"Block Group 2, Census Tract 321.10, Washington County, Oregon",725,102,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,58,41,0,12,48,52,155,72,36,20,232,53,141,48,55,29,0,12
1500000US410670322001,410670322001,"Block Group 1, Census Tract 322, Washington County, Oregon",2804,293,18,29,1,4,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,2,4,0,12,20,36,344,125,17,27,265,122,452,148,337,158,843,224,405,125,84,66,16,26
1500000US410670322002,410670322002,"Block Group 2, Census Tract 322, Washington County, Oregon",757,175,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,12,26,0,12,0,12,169,98,0,12,45,51,196,88,30,35,170,109,95,92,40,39,0,12
1500000US410670322003,410670322003,"Block Group 3, Census Tract 322, Washington County, Oregon",933,250,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,18,28,0,12,0,12,117,98,0,12,19,29,96,66,155,82,386,132,82,56,60,93,0,12
1500000US410670322004,410670322004,"Block Group 4, Census Tract 322, Washington County, Oregon",544,150,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,13,22,0,12,96,69,0,12,85,89,118,54,42,31,89,63,58,42,23,38,20,31
1500000US410670323001,410670323001,"Block Group 1, Census Tract 323, Washington County, Oregon",3853,281,0,17,0,17,0,17,0,17,0,17,6,16,0,17,0,17,87,55,7,16,0,17,137,109,176,106,0,17,47,48,791,187,153,92,306,95,570,124,244,88,839,158,405,115,39,39,46,49
1500000US410670324041,410670324041,"Block Group 1, Census Tract 324.04, Washington County, Oregon",566,127,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,41,66,136,105,18,29,0,12,79,69,116,95,158,105,18,29,0,12,0,12
1500000US410670324042,410670324042,"Block Group 2, Census Tract 324.04, Washington County, Oregon",1021,284,24,39,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,16,36,0,12,119,117,54,83,0,12,192,105,24,29,86,63,136,74,103,59,189,90,78,71,0,12,0,12
1500000US410670324043,410670324043,"Block Group 3, Census Tract 324.04, Washington County, Oregon",705,184,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,84,118,0,12,0,12,10,18,40,61,0,12,0,12,32,35,56,89,47,42,104,61,97,93,101,73,115,72,19,31,0,12
1500000US410670324044,410670324044,"Block Group 4, Census Tract 324.04, Washington County, Oregon",1513,275,40,45,0,12,0,12,0,12,42,59,0,12,0,12,0,12,0,12,0,12,0,12,1,4,47,63,41,48,14,23,188,113,35,40,81,70,334,133,182,106,438,182,70,55,0,12,0,12
1500000US410670324045,410670324045,"Block Group 5, Census Tract 324.04, Washington County, Oregon",1077,298,15,24,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,49,70,0,12,120,131,15,26,50,51,37,37,89,68,327,126,217,157,110,76,48,42,0,12,0,12
1500000US410670324061,410670324061,"Block Group 1, Census Tract 324.06, Washington County, Oregon",509,180,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,14,23,13,24,0,12,32,48,188,155,53,55,0,12,69,67,67,72,53,52,10,18,0,12,10,18
1500000US410670324062,410670324062,"Block Group 2, Census Tract 324.06, Washington County, Oregon",750,176,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,7,17,0,12,0,12,0,12,0,12,126,86,18,30,84,50,126,77,116,68,204,113,36,55,33,54,0,12
1500000US410670324063,410670324063,"Block Group 3, Census Tract 324.06, Washington County, Oregon",1080,265,8,16,0,12,0,12,0,12,0,12,15,24,0,12,0,12,0,12,0,12,0,12,0,12,28,44,0,12,25,40,197,139,0,12,228,115,159,151,93,63,267,134,24,42,24,40,12,19
1500000US410670324064,410670324064,"Block Group 4, Census Tract 324.06, Washington County, Oregon",2313,426,25,28,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,12,21,0,12,11,18,12,19,287,176,156,118,104,87,458,190,214,117,705,196,290,138,0,12,39,43
1500000US410670324065,410670324065,"Block Group 5, Census Tract 324.06, Washington County, Oregon",1254,233,75,79,0,12,0,12,0,12,0,12,0,12,0,12,0,12,12,22,0,12,0,12,0,12,0,12,13,20,30,35,267,146,56,69,20,33,165,66,131,93,338,159,96,88,29,34,22,37
1500000US410670324071,410670324071,"Block Group 1, Census Tract 324.07, Washington County, Oregon",1905,353,122,119,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,22,25,0,12,11,17,12,22,34,36,293,119,68,51,204,116,404,115,171,77,315,105,153,74,28,37,68,58
1500000US410670324072,410670324072,"Block Group 2, Census Tract 324.07, Washington County, Oregon",1946,237,1,3,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,26,37,0,12,12,17,2,4,9,15,29,41,298,122,32,30,148,71,452,120,154,59,425,117,322,165,7,13,29,26
1500000US410670324081,410670324081,"Block Group 1, Census Tract 324.08, Washington County, Oregon",1563,297,0,12,0,12,0,12,0,12,0,12,0,12,0,12,36,56,0,12,2,4,0,12,0,12,40,43,48,51,14,21,229,123,128,99,41,40,118,83,132,86,422,147,255,109,25,52,73,58
1500000US410670324082,410670324082,"Block Group 2, Census Tract 324.08, Washington County, Oregon",3742,405,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,14,22,43,56,247,96,0,17,191,102,413,135,199,91,1356,323,831,288,117,102,331,127
1500000US410670324091,410670324091,"Block Group 1, Census Tract 324.09, Washington County, Oregon",1171,278,44,43,13,20,0,12,0,12,0,12,81,96,0,12,27,44,42,43,52,88,27,44,159,101,43,51,23,25,43,56,244,125,63,40,27,26,97,61,49,42,132,91,0,12,0,12,5,10
1500000US410670324092,410670324092,"Block Group 2, Census Tract 324.09, Washington County, Oregon",1512,262,61,50,0,12,0,12,45,51,45,52,22,36,14,23,0,12,129,78,75,67,49,55,80,91,13,30,23,36,0,12,293,165,51,50,83,55,193,92,89,46,218,91,29,32,0,12,0,12
1500000US410670324101,410670324101,"Block Group 1, Census Tract 324.10, Washington County, Oregon",1469,211,9,14,0,12,0,12,0,12,0,12,0,12,0,12,0,12,28,35,0,12,39,59,69,72,7,10,22,26,41,32,332,127,23,21,124,65,194,75,189,83,324,86,68,43,0,12,0,12
1500000US410670324102,410670324102,"Block Group 2, Census Tract 324.10, Washington County, Oregon",771,258,172,154,0,12,0,12,0,12,22,34,0,12,0,12,0,12,38,43,0,12,0,12,0,12,25,39,0,12,10,18,259,131,11,18,53,36,57,31,20,16,72,44,22,23,0,12,10,17
1500000US410670324103,410670324103,"Block Group 3, Census Tract 324.10, Washington County, Oregon",322,151,0,12,0,12,0,12,0,12,0,12,0,12,5,8,0,12,114,118,0,12,12,19,0,12,0,12,0,12,7,11,42,46,6,11,23,37,16,13,60,57,18,17,19,32,0,12,0,12
1500000US410670325011,410670325011,"Block Group 1, Census Tract 325.01, Washington County, Oregon",1759,396,33,26,0,12,0,12,0,12,12,28,0,12,6,10,44,37,20,28,11,21,17,28,124,88,67,57,82,53,72,44,345,146,206,73,153,84,315,106,72,37,134,77,46,48,0,12,0,12
1500000US410670325012,410670325012,"Block Group 2, Census Tract 325.01, Washington County, Oregon",667,148,28,26,0,12,0,12,10,16,0,12,17,26,0,12,0,12,33,39,0,12,11,19,25,26,0,12,34,26,0,12,187,80,16,15,6,8,155,68,37,29,70,39,19,22,9,12,10,11
1500000US410670325021,410670325021,"Block Group 1, Census Tract 325.02, Washington County, Oregon",2199,218,78,63,0,12,0,12,0,12,1,2,0,12,0,12,17,21,4,10,0,12,40,61,61,49,32,37,0,12,17,19,288,95,134,85,110,52,383,108,337,126,458,152,133,57,26,23,80,72
1500000US410670325031,410670325031,"Block Group 1, Census Tract 325.03, Washington County, Oregon",1674,175,25,28,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,3,9,42,47,0,12,1,4,10,16,340,91,100,59,141,61,252,75,110,56,414,125,163,61,17,24,56,45
1500000US410670325032,410670325032,"Block Group 2, Census Tract 325.03, Washington County, Oregon",946,220,0,12,0,12,0,12,0,12,0,12,0,12,32,49,28,45,67,77,0,12,0,12,0,12,8,13,22,35,19,21,245,75,28,33,96,57,146,96,88,50,121,66,25,24,6,12,15,17
1500000US410670326031,410670326031,"Block Group 1, Census Tract 326.03, Washington County, Oregon",963,311,23,36,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,42,47,0,12,47,51,23,34,29,45,41,46,266,181,104,85,60,62,86,47,39,44,148,105,39,36,0,12,16,27
1500000US410670326032,410670326032,"Block Group 2, Census Tract 326.03, Washington County, Oregon",1054,181,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,13,23,0,12,139,86,0,12,42,44,121,65,156,111,297,89,166,102,26,40,94,102
1500000US410670326033,410670326033,"Block Group 3, Census Tract 326.03, Washington County, Oregon",951,225,12,19,0,12,0,12,0,12,0,12,0,12,0,12,0,12,36,61,0,12,0,12,43,65,0,12,1,4,0,12,132,93,43,47,38,36,102,60,72,67,290,132,102,65,11,18,69,87
1500000US410670326034,410670326034,"Block Group 4, Census Tract 326.03, Washington County, Oregon",1713,264,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,29,46,14,24,0,12,263,118,18,30,42,45,179,97,158,116,593,216,287,127,36,43,94,84
1500000US410670326041,410670326041,"Block Group 1, Census Tract 326.04, Washington County, Oregon",336,161,0,12,0,12,0,12,0,12,0,12,0,12,0,12,25,55,22,38,0,12,0,12,0,12,0,12,0,12,0,12,92,81,4,10,16,28,34,37,0,12,87,53,38,41,0,12,18,29
1500000US410670326042,410670326042,"Block Group 2, Census Tract 326.04, Washington County, Oregon",928,390,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,81,127,0,12,59,95,73,114,12,27,34,49,0,12,276,206,0,12,111,80,84,76,49,50,130,86,19,30,0,12,0,12
1500000US410670326043,410670326043,"Block Group 3, Census Tract 326.04, Washington County, Oregon",551,252,61,81,0,12,0,12,0,12,0,12,56,70,0,12,0,12,40,52,0,12,0,12,18,25,0,12,0,12,0,12,80,81,0,12,66,74,18,30,24,28,188,119,0,12,0,12,0,12
1500000US410670326044,410670326044,"Block Group 4, Census Tract 326.04, Washington County, Oregon",1011,247,88,94,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,249,117,131,96,159,114,110,64,85,66,110,67,46,43,33,28,0,12
1500000US410670326045,410670326045,"Block Group 5, Census Tract 326.04, Washington County, Oregon",1438,273,0,12,0,12,0,12,0,12,0,12,0,12,0,12,37,56,0,12,0,12,0,12,78,78,0,12,12,19,0,12,267,116,25,42,156,95,307,136,115,86,327,140,96,80,0,12,18,31
1500000US410670326061,410670326061,"Block Group 1, Census Tract 326.06, Washington County, Oregon",1112,246,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,6,15,10,17,82,85,36,42,131,62,39,46,113,63,174,113,129,87,266,205,88,61,0,12,38,43
1500000US410670326062,410670326062,"Block Group 2, Census Tract 326.06, Washington County, Oregon",1103,365,0,12,0,12,0,12,0,12,0,12,0,12,0,12,70,94,160,209,19,33,43,64,214,116,0,12,0,12,29,44,165,117,72,80,48,36,122,108,15,24,119,70,16,27,11,18,0,12
1500000US410670326063,410670326063,"Block Group 3, Census Tract 326.06, Washington County, Oregon",408,109,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,88,66,23,25,11,17,55,67,58,45,115,84,46,44,12,19,0,12
1500000US410670326064,410670326064,"Block Group 4, Census Tract 326.06, Washington County, Oregon",842,203,21,36,0,12,0,12,0,12,0,12,0,12,0,12,26,42,0,12,0,12,5,11,5,11,15,25,72,79,0,12,147,100,28,40,59,54,186,78,66,53,139,75,73,62,0,12,0,12
